customer_id,first_name,last_name,email,phone,date_of_birth,gender,registration_date,acquisition_channel,marketing_consent,account_status,preferred_language,created_at,updated_at,last_activity_date
1495,Jennifer,Schroeder,timothy75@example.org,001-966-384-8031x636,1978-01-08,female,2023-04-26 08:02:31,organic,False,active,English,2023-04-26 08:02:31,2025-04-09 19:35:47,2024-08-27 19:46:51
1496,Sandra,Tran,matthewfreeman@example.com,(798)539-3039,1996-02-28,female,2023-11-06 08:22:14,organic,True,active,English,2023-11-06 08:22:14,2025-02-13 22:17:13,2024-08-17 04:03:35
1497,Sonya,Sanders,jacob98@example.com,640.911.4997,1950-02-23,female,2025-09-14 12:34:55,paid_ads,True,active,English,2025-09-14 12:34:55,2025-09-18 12:25:21,2025-09-17 19:54:18
1498,Christina,Booth,cchase@example.com,001-999-909-6781x945,1987-10-10,female,2024-10-25 06:05:24,referral,True,active,English,2024-10-25 06:05:24,2025-01-23 17:56:28,2025-06-18 23:57:49
1499,Richard,Johnson,kerriking@example.com,836.689.1080x4175,1946-05-30,male,2023-02-19 02:18:17,email,True,active,English,2023-02-19 02:18:17,2024-01-18 10:18:54,2023-04-09 08:03:16
1500,Robert,Hurst,zstanley@example.org,+1-369-391-6587x2363,1946-07-04,male,2023-06-03 21:12:04,social,True,active,English,2023-06-03 21:12:04,2023-07-23 16:05:44,2024-07-17 12:17:16
1501,Jessica,Peters,hcole@example.org,(757)428-1829x1278,1996-07-27,female,2024-02-23 09:11:59,social,True,inactive,English,2024-02-23 09:11:59,2024-09-10 23:24:54,2025-05-16 21:41:09
1502,Amy,Suarez,littlekelly@example.net,001-858-555-3730x437,1998-09-19,female,2025-03-18 19:27:46,email,True,active,English,2025-03-18 19:27:46,2025-04-11 21:14:42,2025-06-29 15:38:05
1503,Keith,Maddox,snyderdavid@example.net,748-814-4000x407,1997-05-05,male,2024-04-20 05:36:45,paid_ads,True,active,English,2024-04-20 05:36:45,2024-05-25 07:00:12,2024-08-13 23:07:16
1504,Amber,Henderson,wallacevictoria@example.com,(696)482-2885,1974-04-03,female,2023-04-05 01:27:13,organic,True,active,English,2023-04-05 01:27:13,2025-03-09 11:22:25,2024-02-19 06:37:54
1505,Deanna,Chapman,vjohnston@example.net,(651)997-3665,2003-10-16,female,2023-11-15 06:51:40,organic,False,active,English,2023-11-15 06:51:40,2025-06-06 10:34:21,2024-08-25 17:47:38
1506,Russell,Park,stephaniewashington@example.org,9539925906,1973-07-17,male,2024-09-11 18:05:23,email,True,active,English,2024-09-11 18:05:23,2024-10-28 12:02:23,2025-04-16 13:18:46
1507,Michelle,Smith,alvarezsarah@example.net,3405256004,1951-05-07,female,2023-07-25 21:53:25,organic,False,active,English,2023-07-25 21:53:25,2023-12-27 15:20:41,2025-04-21 06:50:31
1508,Sarah,Marshall,timothykey@example.com,727-297-1763,1984-09-21,female,2024-06-03 09:46:24,paid_ads,True,active,English,2024-06-03 09:46:24,2025-04-18 04:49:59,2025-01-19 00:42:13
1509,Jimmy,Hudson,wattsjason@example.net,+1-517-367-6227x0254,1964-03-10,male,2025-09-11 14:15:36,paid_ads,False,active,English,2025-09-11 14:15:36,2025-09-21 05:06:07,2025-09-17 05:29:17
1510,Emma,Parker,enelson@example.org,360-746-7820x36906,1990-08-12,female,2023-01-07 14:44:25,organic,False,active,English,2023-01-07 14:44:25,2024-07-05 18:01:42,2023-02-27 14:09:14
1511,Jenna,Brown,anthony97@example.org,722-606-6766,1991-09-15,female,2023-07-09 23:30:28,social,True,active,English,2023-07-09 23:30:28,2023-07-16 14:07:52,2024-11-24 19:06:08
1512,Cassandra,Moore,holtrobert@example.net,335-532-8617x805,1994-04-01,female,2025-06-08 06:00:19,email,True,active,English,2025-06-08 06:00:19,2025-09-17 02:05:24,2025-06-14 11:14:22
1513,Courtney,Wilson,cparsons@example.net,001-286-745-5526x151,2002-05-10,female,2024-08-29 18:29:11,paid_ads,False,active,English,2024-08-29 18:29:11,2025-06-09 13:58:16,2025-09-20 08:46:14
1514,Victor,Moore,barry68@example.com,741-823-5998x962,1955-01-04,male,2024-04-13 15:32:08,social,True,active,English,2024-04-13 15:32:08,2025-07-21 02:51:41,2024-08-08 12:28:59
1515,Danielle,Jordan,reyesjacob@example.net,(615)717-9751x937,1972-12-05,female,2024-06-07 00:21:07,paid_ads,True,active,English,2024-06-07 00:21:07,2024-11-23 05:55:19,2024-07-28 23:46:32
1516,Jordan,Gonzalez,lindsay58@example.net,8193762134,1995-11-21,female,2023-06-21 03:27:23,paid_ads,True,active,English,2023-06-21 03:27:23,2025-02-26 09:55:03,2024-08-24 19:24:06
1517,Angela,Hernandez,pcarrillo@example.org,(624)370-8101,2006-09-23,female,2024-05-03 02:56:43,paid_ads,True,active,English,2024-05-03 02:56:43,2024-09-10 11:24:25,2025-07-29 20:13:18
1518,Andrea,Grant,bradley89@example.net,537-248-1268x179,1952-10-07,female,2024-08-13 16:24:18,organic,True,active,English,2024-08-13 16:24:18,2024-08-24 17:12:21,2025-09-22 12:11:45
1519,Franklin,Weaver,riveradestiny@example.net,7812403340,1991-11-27,male,2022-10-24 01:45:11,social,True,inactive,English,2022-10-24 01:45:11,2025-02-28 22:05:54,2023-04-16 12:49:18
1520,Gerald,Pollard,matthewmay@example.net,+1-869-290-2131x1669,1963-09-28,male,2022-12-09 20:14:10,organic,True,active,English,2022-12-09 20:14:10,2023-07-10 19:34:24,2025-08-24 09:52:38
1521,Susan,Beard,bestes@example.com,(481)225-9836,1985-01-30,female,2023-06-02 15:58:47,referral,True,active,English,2023-06-02 15:58:47,2025-05-12 15:33:36,2024-07-22 04:12:48
1522,Rodney,Logan,brenda59@example.org,(660)892-0331,1975-08-30,male,2024-11-25 00:26:28,organic,True,active,English,2024-11-25 00:26:28,2025-04-17 11:54:38,2025-05-06 01:31:16
1523,Kathleen,Valenzuela,blakepeter@example.com,613.304.9950x43896,1941-09-25,female,2024-03-28 18:33:36,organic,True,active,English,2024-03-28 18:33:36,2025-01-31 20:37:02,2024-10-25 00:12:54
1524,Kelsey,Thomas,james22@example.org,4728487641,1978-05-17,female,2022-11-26 05:38:26,organic,False,active,English,2022-11-26 05:38:26,2023-04-28 14:50:02,2023-10-30 05:14:43
1525,Jackson,Franco,tracy58@example.com,280-558-3934,2000-09-17,male,2025-02-25 01:53:41,referral,False,active,English,2025-02-25 01:53:41,2025-07-18 09:09:33,2025-06-10 10:32:59
1526,Sara,Leonard,wrobertson@example.net,+1-781-892-0696,2004-09-03,female,2023-12-03 17:37:09,paid_ads,False,active,English,2023-12-03 17:37:09,2025-03-24 00:57:23,2024-05-04 02:01:05
1527,Mary,Harper,stephaniegraham@example.org,(536)683-1275,1958-03-11,female,2024-04-23 09:53:14,paid_ads,True,active,English,2024-04-23 09:53:14,2024-07-27 18:24:30,2025-06-10 22:58:39
1528,Nancy,Padilla,tammy78@example.net,001-602-728-0177x106,1976-03-20,female,2025-05-05 05:24:19,organic,False,active,English,2025-05-05 05:24:19,2025-05-08 16:02:01,2025-05-31 03:39:05
1529,Mary,Duncan,shawn53@example.com,343-891-0323,1977-10-18,female,2024-05-18 10:50:15,paid_ads,True,active,English,2024-05-18 10:50:15,2025-04-15 01:48:10,2025-05-17 11:17:53
1530,Mandy,Beasley,vbowman@example.com,572.901.1040x8384,1949-11-30,female,2025-03-04 05:41:55,social,True,active,English,2025-03-04 05:41:55,2025-05-10 14:03:43,2025-08-04 08:39:37
1531,Marvin,Griffin,wfloyd@example.com,+1-633-442-2539x3922,1987-01-07,male,2023-02-04 20:48:54,paid_ads,True,active,English,2023-02-04 20:48:54,2024-08-17 05:41:51,2025-03-11 00:00:58
1532,Patricia,Bryant,michael50@example.org,688-852-1148,1995-07-05,female,2024-08-26 13:14:17,referral,False,active,English,2024-08-26 13:14:17,2024-09-22 14:48:11,2025-02-19 01:56:16
1533,Colton,Hall,idawson@example.com,+1-584-720-4759,1990-10-04,male,2024-05-05 20:22:04,organic,False,active,English,2024-05-05 20:22:04,2025-05-31 12:22:53,2025-08-10 06:25:44
1534,Paul,Brown,ujohnston@example.org,+1-992-685-3202x5461,1949-05-02,male,2024-08-20 10:24:53,organic,False,inactive,English,2024-08-20 10:24:53,2025-07-06 01:30:20,2025-08-01 03:47:00
1535,Joseph,Mcguire,alewis@example.net,339-359-4592,1987-09-08,male,2024-08-28 11:36:43,organic,True,active,English,2024-08-28 11:36:43,2025-05-15 22:21:17,2025-08-03 20:45:55
1536,Troy,Cook,millerjuan@example.org,979.962.6389x6549,1988-03-08,male,2023-09-17 16:29:59,paid_ads,True,inactive,English,2023-09-17 16:29:59,2024-12-03 13:39:17,2023-11-23 09:41:28
1537,Kristen,Welch,andrewpierce@example.net,200-814-2866,1983-10-02,female,2024-10-08 13:10:34,paid_ads,True,active,English,2024-10-08 13:10:34,2024-12-18 07:26:54,2025-02-09 17:20:21
1538,Katherine,Willis,kingbrandi@example.org,001-767-910-8004,1982-02-03,female,2024-02-07 20:17:33,organic,False,active,English,2024-02-07 20:17:33,2024-06-29 06:58:50,2024-09-06 19:27:56
1539,Christopher,Hodge,nancy96@example.com,(929)448-3051x719,1990-03-02,male,2025-07-15 14:01:33,referral,False,active,English,2025-07-15 14:01:33,2025-08-16 19:22:46,2025-07-21 19:01:50
1540,Daniel,Kent,katherineyoung@example.org,(775)277-7734x26587,1966-03-12,male,2025-07-05 14:33:11,organic,True,active,English,2025-07-05 14:33:11,2025-07-25 16:28:17,2025-09-08 05:33:01
1541,Elijah,Holland,qgreene@example.org,871.828.0619x9074,1964-01-28,male,2022-10-10 00:38:01,organic,True,active,English,2022-10-10 00:38:01,2024-07-11 12:22:42,2025-05-05 16:37:16
1542,Sandra,Nelson,laurahurst@example.net,571-224-3566,1996-10-23,female,2024-11-06 19:46:51,referral,True,active,English,2024-11-06 19:46:51,2025-01-30 11:54:36,2025-01-05 11:48:15
1543,James,Zhang,jennifer55@example.net,567.635.0781x072,1943-05-16,male,2023-07-29 07:23:38,organic,True,inactive,English,2023-07-29 07:23:38,2025-07-14 20:06:12,2025-03-19 22:46:41
1544,Nicole,Sanford,whitenicholas@example.com,+1-693-663-1962x756,1981-04-15,female,2024-07-01 22:01:31,referral,False,active,English,2024-07-01 22:01:31,2024-12-22 02:23:49,2025-09-25 11:46:01
1545,Kevin,Brown,phillip63@example.org,8636621051,1942-12-04,male,2022-11-24 08:20:52,organic,True,active,English,2022-11-24 08:20:52,2023-02-20 02:18:49,2024-10-16 03:34:19
1546,Sergio,Hanna,pittsmary@example.net,713-453-7396,1973-07-18,male,2024-09-13 02:50:59,organic,True,active,English,2024-09-13 02:50:59,2025-03-19 14:13:32,2025-09-06 03:42:25
1547,Preston,Larson,ealexander@example.net,3554489907,1941-09-02,male,2023-06-06 10:23:29,email,True,active,English,2023-06-06 10:23:29,2025-01-23 05:41:00,2023-11-02 17:13:30
1548,Michael,White,qsmith@example.org,001-533-913-2689,1958-05-07,male,2023-12-24 05:17:39,paid_ads,False,active,English,2023-12-24 05:17:39,2025-09-17 12:54:27,2024-07-14 13:58:21
1549,Christopher,Wright,charles77@example.org,001-329-918-4251x956,1968-06-12,male,2022-10-26 13:11:10,referral,False,active,English,2022-10-26 13:11:10,2024-09-02 10:29:58,2025-08-26 19:37:25
1550,Gabriella,Greene,jeffreyrichardson@example.org,001-485-587-0630x228,1999-12-19,female,2024-04-14 07:05:42,referral,False,active,English,2024-04-14 07:05:42,2024-10-14 05:49:56,2025-01-16 10:35:57
1551,Scott,Rose,ugarcia@example.org,(696)747-2684x746,2003-02-25,male,2025-01-16 17:03:18,organic,True,active,English,2025-01-16 17:03:18,2025-05-21 08:36:29,2025-01-29 20:21:33
1552,Brittany,Meyer,changsandra@example.org,+1-850-688-0875,1946-06-26,female,2025-08-24 04:22:27,referral,True,active,English,2025-08-24 04:22:27,2025-09-10 04:52:33,2025-08-25 10:09:20
1553,Gina,Rodriguez,floresalex@example.org,+1-886-379-7447,2000-10-17,female,2025-08-13 14:52:56,organic,True,active,English,2025-08-13 14:52:56,2025-09-11 04:16:07,2025-08-23 22:02:58
1554,Robert,Blair,ybennett@example.net,565-933-3477x4963,1987-06-23,male,2024-12-29 09:57:59,referral,True,active,English,2024-12-29 09:57:59,2025-08-10 13:27:37,2025-02-24 20:27:59
1555,Jessica,Stafford,jensencharles@example.org,(737)243-8734,2003-03-02,female,2025-09-05 12:37:52,organic,True,inactive,English,2025-09-05 12:37:52,2025-09-13 08:52:09,2025-09-09 12:30:40
1556,Dylan,Flores,kingdavid@example.com,7979962914,1989-02-14,male,2025-04-15 10:35:28,email,False,inactive,English,2025-04-15 10:35:28,2025-07-11 23:55:21,2025-05-31 07:33:45
1557,Alexis,Patel,beverly98@example.org,747.936.6539x788,1952-06-08,female,2024-05-04 14:04:19,paid_ads,False,active,English,2024-05-04 14:04:19,2024-12-23 04:00:59,2025-06-01 13:56:46
1558,Michael,Reed,shawn31@example.net,+1-484-744-9616x395,2002-10-18,male,2025-04-08 03:44:50,social,False,active,English,2025-04-08 03:44:50,2025-07-10 03:32:44,2025-05-26 21:22:21
1559,Karen,Young,christopherwalker@example.com,977.556.1918x98755,1994-07-05,female,2024-10-05 12:06:00,paid_ads,True,inactive,English,2024-10-05 12:06:00,2024-11-23 18:16:06,2025-07-16 04:35:12
1560,Andrew,Maxwell,morrisalexander@example.com,(317)536-5854x059,1978-03-14,male,2025-04-06 16:24:13,email,True,active,English,2025-04-06 16:24:13,2025-05-30 12:28:40,2025-06-04 12:05:53
1561,Donna,Martinez,igarcia@example.org,+1-933-706-5335x359,1977-12-26,female,2023-07-10 04:01:39,organic,True,active,English,2023-07-10 04:01:39,2023-08-10 10:46:09,2025-03-16 06:09:59
1562,Jonathan,Cross,wheelersabrina@example.net,287.957.8827x3763,1999-11-11,male,2023-05-26 22:26:33,organic,True,active,English,2023-05-26 22:26:33,2025-05-03 18:32:46,2024-05-01 21:42:47
1563,Robin,Hardy,abruce@example.org,001-679-678-5500,1966-08-14,female,2025-06-18 00:56:08,organic,True,active,English,2025-06-18 00:56:08,2025-08-27 16:21:56,2025-06-27 01:01:56
1564,Brenda,Ross,parksandre@example.com,+1-832-526-5278x254,1993-06-22,female,2025-09-23 22:52:21,organic,False,active,English,2025-09-23 22:52:21,2025-09-24 00:00:56,2025-09-24 23:05:21
1565,Michael,Rojas,eporter@example.com,953.298.7245x819,1983-08-30,male,2024-01-11 15:01:16,organic,True,active,English,2024-01-11 15:01:16,2025-02-07 15:55:51,2025-06-16 00:08:47
1566,Adam,Murphy,kathy80@example.com,765.297.2683,1981-07-14,male,2024-01-11 10:08:02,email,True,active,English,2024-01-11 10:08:02,2025-08-31 01:13:38,2024-12-28 14:50:42
1567,William,Bailey,melissaortiz@example.com,221.428.1568x387,1993-10-15,male,2025-09-14 13:37:04,organic,True,active,English,2025-09-14 13:37:04,2025-09-20 10:26:55,2025-09-25 01:34:57
1568,Courtney,Carroll,danielgood@example.net,001-224-813-7173,2001-07-22,female,2024-02-26 03:45:57,social,True,active,English,2024-02-26 03:45:57,2025-08-13 22:08:49,2024-07-24 10:56:03
1569,Sandra,Rice,arthurhansen@example.net,236.881.6723x86656,1977-08-08,female,2022-11-19 19:52:09,paid_ads,False,active,English,2022-11-19 19:52:09,2024-11-26 09:49:14,2024-12-05 15:29:02
1570,Justin,Cole,jessicamolina@example.com,310-257-7250x4025,2000-05-24,male,2024-03-22 11:21:34,organic,True,active,English,2024-03-22 11:21:34,2025-07-23 09:31:58,2025-05-16 08:29:32
1571,Renee,Rice,jasonwashington@example.com,001-257-920-8024x104,1995-12-21,female,2024-02-05 06:35:59,organic,True,active,English,2024-02-05 06:35:59,2025-08-29 06:38:48,2025-09-19 16:49:57
1572,Dana,Sullivan,millsdavid@example.net,215-656-6134,2001-04-28,female,2025-03-14 16:47:55,social,True,active,English,2025-03-14 16:47:55,2025-09-01 18:05:46,2025-07-31 01:41:54
1573,Amanda,Calderon,andrea08@example.net,(627)606-9906,1991-01-18,female,2022-11-30 07:36:02,organic,False,active,English,2022-11-30 07:36:02,2025-07-26 09:06:30,2023-12-11 05:52:12
1574,Matthew,Stevenson,knappjeffrey@example.net,(338)936-4722x4558,1964-05-09,male,2024-08-04 22:21:50,paid_ads,False,active,English,2024-08-04 22:21:50,2024-09-03 17:50:47,2025-09-15 22:00:52
1575,Cynthia,Brown,monica24@example.com,+1-296-663-9000x4539,1953-10-11,female,2023-09-04 03:12:01,referral,False,inactive,English,2023-09-04 03:12:01,2025-03-01 23:39:24,2025-07-13 04:47:31
1576,Sean,Stephens,ksimpson@example.com,940-596-1709,1997-12-17,male,2025-01-27 12:53:20,social,True,active,English,2025-01-27 12:53:20,2025-02-25 02:06:33,2025-08-08 20:52:26
1577,Tristan,Mason,claytara@example.net,+1-313-403-8469,2002-11-17,male,2022-10-17 12:57:10,referral,False,active,English,2022-10-17 12:57:10,2025-02-17 04:23:25,2023-03-15 13:29:15
1578,Brian,King,sara62@example.com,931.825.3612x769,1941-05-23,male,2022-12-19 19:45:23,referral,True,active,English,2022-12-19 19:45:23,2023-09-13 08:24:32,2023-08-28 04:06:37
1579,Henry,Jimenez,tracy50@example.net,3987971733,1941-11-02,male,2025-03-21 03:30:56,organic,True,active,English,2025-03-21 03:30:56,2025-08-18 10:38:50,2025-06-25 11:12:37
1580,Andrew,Ramirez,fpace@example.com,001-647-716-5044x152,1984-02-06,male,2024-07-16 01:24:41,organic,True,active,English,2024-07-16 01:24:41,2025-08-08 14:17:16,2024-11-04 11:13:17
1581,Nancy,Mitchell,jonathan91@example.org,001-578-904-9876x209,1992-08-20,female,2024-06-30 04:35:18,paid_ads,False,active,English,2024-06-30 04:35:18,2025-01-07 16:15:00,2025-04-30 19:17:47
1582,Noah,Edwards,lisasantiago@example.org,001-574-714-6440x261,1965-12-28,male,2024-02-13 04:57:48,social,False,active,English,2024-02-13 04:57:48,2024-07-10 18:42:47,2024-09-19 13:33:30
1583,Harry,Cruz,douglasduffy@example.net,(213)784-1551,1981-03-02,male,2024-02-13 15:40:26,organic,True,active,English,2024-02-13 15:40:26,2024-09-12 19:56:22,2024-05-26 14:06:01
1584,Ivan,Thomas,xmorgan@example.com,+1-480-984-8207,1964-12-04,male,2025-05-29 03:50:14,referral,True,inactive,English,2025-05-29 03:50:14,2025-06-12 02:32:49,2025-06-27 12:55:56
1585,Daniel,Johnson,dianelewis@example.net,432-867-2733,1982-06-01,male,2023-07-15 04:55:55,organic,True,active,English,2023-07-15 04:55:55,2024-01-25 23:13:16,2025-06-11 10:21:08
1586,Jessica,Hamilton,rhonda81@example.net,+1-546-387-7492x9449,2000-06-22,female,2024-07-24 04:52:23,email,False,active,English,2024-07-24 04:52:23,2024-12-27 12:31:07,2025-06-13 03:50:16
1587,Mandy,Simpson,qortiz@example.net,+1-305-836-6783x203,1981-07-09,female,2024-03-17 07:39:16,paid_ads,True,active,English,2024-03-17 07:39:16,2024-06-21 04:47:11,2025-09-22 06:00:39
1588,Shelly,Webb,petersonkevin@example.org,+1-283-333-1518,1975-10-04,female,2023-08-12 13:11:12,organic,False,active,English,2023-08-12 13:11:12,2024-06-16 16:41:19,2024-06-20 10:11:59
1589,Robert,Moore,dtaylor@example.org,+1-938-389-5311x543,1953-04-19,male,2025-01-12 15:29:15,paid_ads,True,active,English,2025-01-12 15:29:15,2025-06-01 06:04:44,2025-07-19 21:05:59
1590,Rhonda,Dalton,smithnicholas@example.com,8862236504,1953-04-06,female,2023-11-03 23:10:28,social,True,active,English,2023-11-03 23:10:28,2024-02-21 14:22:25,2024-09-17 17:32:49
1591,Carrie,Thomas,marnold@example.org,(251)882-6135,2006-12-21,female,2025-07-06 08:41:28,paid_ads,True,active,English,2025-07-06 08:41:28,2025-07-18 12:49:49,2025-07-12 16:17:29
1592,Donna,Jones,lrichard@example.com,+1-806-829-8109x9752,1962-01-24,female,2024-12-26 06:29:29,paid_ads,True,active,English,2024-12-26 06:29:29,2025-06-06 18:15:24,2025-05-20 14:00:03
1593,Daniel,Tran,zhawkins@example.net,(914)307-3730,1967-01-20,male,2025-01-01 12:50:34,referral,True,active,English,2025-01-01 12:50:34,2025-04-20 11:58:38,2025-03-19 07:23:00
1594,Cory,Smith,anthonywilliams@example.net,+1-462-360-7024x7485,1990-08-13,male,2022-10-23 17:17:20,organic,True,active,English,2022-10-23 17:17:20,2023-10-17 14:57:16,2023-07-12 01:39:55
1595,Joseph,Preston,elijahmueller@example.org,(629)572-5401,2006-06-29,male,2023-09-15 18:06:38,paid_ads,False,active,English,2023-09-15 18:06:38,2024-11-16 11:17:49,2025-02-27 23:35:07
1596,Katherine,Ware,jimmy18@example.net,(845)594-7800x7924,1971-11-25,female,2023-12-29 08:15:40,referral,False,inactive,English,2023-12-29 08:15:40,2024-11-03 20:45:39,2024-11-12 15:33:07
1597,Dana,Kirby,tiffany50@example.com,583-387-5007x70990,1994-08-21,female,2024-12-16 18:07:20,organic,True,active,English,2024-12-16 18:07:20,2025-06-07 02:38:40,2025-02-10 23:51:15
1598,Sherry,Leon,victoria80@example.com,233.315.6964,1992-02-06,female,2025-05-31 19:57:30,email,True,active,English,2025-05-31 19:57:30,2025-06-10 07:12:02,2025-06-17 00:36:44
1599,Amanda,Tanner,vanessasellers@example.com,(306)822-6093,1979-05-02,female,2024-06-17 04:05:10,email,False,active,English,2024-06-17 04:05:10,2025-01-17 19:12:18,2024-09-26 11:54:14
1600,James,Giles,daryldavis@example.org,+1-323-610-1717,1994-10-23,male,2024-05-18 01:41:21,paid_ads,True,active,English,2024-05-18 01:41:21,2025-01-18 20:28:43,2025-05-14 07:58:38
1601,Angel,Farmer,anthony19@example.net,5057673526,1955-12-25,male,2023-10-19 08:46:50,organic,False,active,English,2023-10-19 08:46:50,2025-01-25 22:11:19,2024-08-01 00:56:06
1602,Rebecca,Allen,josephallen@example.org,(728)867-1066,1980-02-03,female,2024-09-27 21:51:24,referral,True,inactive,English,2024-09-27 21:51:24,2024-10-06 08:08:05,2024-12-02 08:41:04
